Date,Open,High,Low,Close,Volume,Market Cap
26-Jan-19,3599.72,3654.93,3593.35,3602.46," 5,098,183,235.00 "," 63,054,898,963.00 "
25-Jan-19,3607.39,3612.93,3575.6,3599.77," 5,265,847,539.00 "," 63,000,985,908.00 "
24-Jan-19,3584.5,3616.09,3569.09,3600.87," 5,262,869,046.00 "," 63,014,066,012.00 "
23-Jan-19,3605.56,3623.07,3565.31,3585.12," 5,433,755,649.00 "," 62,731,361,272.00 "
22-Jan-19,3575.08,3620.75,3539.72,3604.58," 5,313,623,556.00 "," 63,065,139,424.00 "
21-Jan-19,3600.37,3608.84,3558.54,3576.03," 5,004,347,059.00 "," 62,559,869,612.00 "
20-Jan-19,3725.45,3743.39,3583.02,3601.01," 5,582,489,560.00 "," 62,990,143,284.00 "
19-Jan-19,3652.38,3758.53,3652.38,3728.57," 5,955,691,380.00 "," 65,214,103,659.00 "
18-Jan-19,3677.99,3682.52,3637.08,3657.84," 5,002,961,727.00 "," 63,970,991,867.00 "
17-Jan-19,3651.87,3680.14,3621.96,3678.56," 5,464,420,383.00 "," 64,327,048,255.00 "
16-Jan-19,3631.51,3685.78,3624.67,3655.01," 5,394,457,145.00 "," 63,909,348,776.00 "
15-Jan-19,3704.22,3720.15,3619.95,3630.68," 5,537,192,302.00 "," 63,477,817,959.00 "
14-Jan-19,3557.31,3727.84,3552.29,3706.05," 5,651,384,490.00 "," 64,789,619,995.00 "
13-Jan-19,3658.87,3674.76,3544.93,3552.95," 4,681,302,466.00 "," 62,106,461,671.00 "
12-Jan-19,3686.97,3698.98,3653.81,3661.3," 4,778,170,883.00 "," 63,994,140,882.00 "
11-Jan-19,3674.02,3713.88,3653.07,3687.37," 5,538,712,865.00 "," 64,443,301,117.00 "
10-Jan-19,4034.41,4064.07,3659.17,3678.92," 6,874,143,796.00 "," 64,288,932,886.00 "
9-Jan-19,4031.55,4068.4,4022.66,4035.3," 5,115,905,225.00 "," 70,508,733,459.00 "
8-Jan-19,4028.47,4109.02,3996.96,4030.85," 5,306,593,305.00 "," 70,422,743,854.00 "
7-Jan-19,4078.59,4092.61,4020.89,4025.25," 5,228,625,637.00 "," 70,316,305,580.00 "
6-Jan-19,3836.52,4093.3,3826.51,4076.63," 5,597,027,440.00 "," 71,206,795,853.00 "
5-Jan-19,3851.97,3904.9,3836.9,3845.19," 5,137,609,824.00 "," 67,157,570,935.00 "
4-Jan-19,3832.04,3865.93,3783.85,3857.72," 4,847,965,467.00 "," 67,368,333,500.00 "
3-Jan-19,3931.05,3935.69,3826.22,3836.74," 4,530,215,219.00 "," 66,994,920,903.00 "
2-Jan-19,3849.22,3947.98,3817.41,3943.41," 5,244,856,836.00 "," 68,849,856,732.00 "
1-Jan-19,3746.71,3850.91,3707.23,3843.52," 4,324,200,990.00 "," 67,098,634,181.00 "
31-Dec-18,3866.84,3868.74,3725.87,3742.7," 4,661,840,806.00 "," 65,331,499,158.00 "
30-Dec-18,3822.38,3901.91,3797.22,3865.95," 4,770,578,575.00 "," 67,475,512,827.00 "
29-Dec-18,3932.49,3963.76,3820.41,3820.41," 4,991,655,917.00 "," 66,672,244,158.00 "
28-Dec-18,3653.13,3956.14,3642.63,3923.92," 5,631,554,348.00 "," 68,471,837,969.00 "
27-Dec-18,3854.69,3874.42,3645.45,3654.83," 5,130,222,366.00 "," 63,768,757,101.00 "
26-Dec-18,3819.67,3893.36,3769.86,3857.3," 5,326,547,918.00 "," 67,292,819,465.00 "
25-Dec-18,4081.03,4089.56,3760.02,3815.49," 6,158,207,293.00 "," 66,556,033,172.00 "
24-Dec-18,4000.33,4271.79,4000.33,4078.6," 7,240,968,501.00 "," 71,137,548,589.00 "
23-Dec-18,4020.99,4085.72,3976.41,3998.98," 6,151,275,490.00 "," 69,741,217,417.00 "
22-Dec-18,3898.08,4014.18,3855.74,4014.18," 5,605,823,233.00 "," 69,997,508,295.00 "
21-Dec-18,4133.7,4198.43,3850.95,3896.54," 7,206,015,706.00 "," 67,937,650,255.00 "
20-Dec-18,3742.2,4191.23,3728.97,4134.44," 8,927,129,279.00 "," 72,078,243,771.00 "
19-Dec-18,3706.82,3949.32,3687.23,3745.95," 6,810,689,119.00 "," 65,299,132,785.00 "
18-Dec-18,3544.76,3701.35,3487.17,3696.06," 5,911,325,473.00 "," 64,422,587,801.00 "
17-Dec-18,3253.12,3597.92,3253.12,3545.86," 5,409,247,918.00 "," 61,798,926,687.00 "
16-Dec-18,3236.27,3305.75,3233.82,3252.84," 3,744,248,994.00 "," 56,685,436,644.00 "
15-Dec-18,3244,3275.38,3191.3,3236.76," 3,551,763,561.00 "," 56,400,691,425.00 "
14-Dec-18,3311.75,3329.56,3206.54,3242.48," 4,372,763,663.00 "," 56,494,379,457.00 "
13-Dec-18,3487.88,3489.74,3298.13,3313.68," 4,343,372,456.00 "," 57,728,688,216.00 "
12-Dec-18,3421.46,3534.23,3413.48,3486.95," 4,139,364,829.00 "," 60,741,625,426.00 "
11-Dec-18,3497.55,3513.18,3392.25,3424.59," 4,696,765,188.00 "," 59,650,201,102.00 "
10-Dec-18,3612.05,3647.33,3470.14,3502.66," 5,020,968,740.00 "," 61,004,445,982.00 "
9-Dec-18,3473.23,3685.31,3469.09,3614.23," 4,947,372,847.00 "," 62,942,160,928.00 "
8-Dec-18,3421.91,3506.04,3350.65,3476.11," 5,305,024,497.00 "," 60,531,278,392.00 "
7-Dec-18,3512.59,3512.59,3280.23,3419.94," 6,835,615,448.00 "," 59,547,645,578.00 "
6-Dec-18,3754.07,3874.97,3521.1,3521.1," 5,878,333,109.00 "," 61,303,965,508.00 "
5-Dec-18,3958.89,3969.54,3753.99,3753.99," 5,302,481,574.00 "," 65,352,496,336.00 "
4-Dec-18,3886.29,4075.63,3832.75,3956.89," 5,028,069,239.00 "," 68,878,292,608.00 "
3-Dec-18,4147.32,4155.98,3840.45,3894.13," 5,089,570,994.00 "," 67,779,050,170.00 "
2-Dec-18,4200.73,4301.52,4110.98,4139.88," 5,262,697,895.00 "," 72,050,487,506.00 "
1-Dec-18,4024.46,4309.38,3969.71,4214.67," 5,375,314,093.00 "," 73,346,194,969.00 "
30-Nov-18,4289.09,4322.98,3942.82,4017.27," 6,048,016,717.00 "," 69,904,637,061.00 "
29-Nov-18,4269,4413.02,4145.77,4278.85," 6,503,347,767.00 "," 74,451,016,927.00 "
28-Nov-18,3822.47,4385.9,3822.47,4257.42," 7,280,280,000.00 "," 74,072,560,088.00 "
27-Nov-18,3765.95,3862.96,3661.01,3820.72," 5,998,720,000.00 "," 66,468,970,322.00 "
26-Nov-18,4015.07,4107.14,3643.92,3779.13," 6,476,900,000.00 "," 65,739,289,046.00 "
25-Nov-18,3880.78,4120.87,3585.06,4009.97," 6,825,640,000.00 "," 69,749,265,801.00 "
